Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP,RRS,NSPIN
8/21/14,19:00,N,8.21,10.00,13.24,13.24
8/21/14,20:00,N,9.17,10.50,10.50,12.61
8/21/14,21:00,N,4.00,5.16,7.21,8.18
8/21/14,22:00,N,12.39,7.09,7.10,6.00
8/21/14,23:00,N,5.30,5.33,5.33,2.61
8/21/14,24:00:00,N,8.11,5.00,4.00,1.79
8/22/14,1:00,N,8.15,6.00,3.43,1.49
8/22/14,2:00,N,5.38,4.00,2.92,1.00
8/22/14,3:00,N,4.00,4.00,3.00,2.59
8/22/14,4:00,N,4.00,3.00,2.89,2.59
8/22/14,5:00,N,4.00,3.00,2.89,2.59
8/22/14,6:00,N,7.01,4.72,3.00,2.59
8/22/14,7:00,N,6.84,7.60,4.14,1.88
8/22/14,8:00,N,5.78,5.00,3.82,2.59
8/22/14,9:00,N,6.78,5.07,4.00,2.59
8/22/14,10:00,N,6.71,5.00,4.00,2.59
8/22/14,11:00,N,4.00,4.29,4.61,3.00
8/22/14,12:00,N,3.46,7.37,7.37,6.36
8/22/14,13:00,N,1.93,10.03,11.73,9.73
8/22/14,14:00,N,2.52,14.26,17.12,12.00
8/22/14,15:00,N,4.00,18.83,24.37,22.51
8/22/14,16:00,N,4.00,36.41,45.76,42.36
8/22/14,17:00,N,6.02,42.23,52.62,48.21
8/22/14,18:00,N,4.00,17.23,23.05,23.05
8/22/14,19:00,N,6.50,14.25,17.85,18.61
8/22/14,20:00,N,7.96,10.97,10.97,10.97
8/22/14,21:00,N,4.00,5.75,8.66,7.59
8/22/14,22:00,N,10.00,8.11,9.08,7.36
8/22/14,23:00,N,14.11,6.49,6.49,3.00
8/22/14,24:00:00,N,8.11,3.47,4.28,1.79
8/23/14,1:00,N,6.50,5.17,4.17,2.59
8/23/14,2:00,N,5.63,4.95,3.00,2.25
8/23/14,3:00,N,5.70,3.39,3.00,2.59
8/23/14,4:00,N,3.00,3.10,3.00,2.59
8/23/14,5:00,N,3.45,3.00,3.00,2.59
8/23/14,6:00,N,8.11,5.00,3.32,2.59
8/23/14,7:00,N,14.11,41.59,4.25,2.61
8/23/14,8:00,N,6.59,5.02,4.01,2.61
8/23/14,9:00,N,5.92,5.79,4.24,2.59
8/23/14,10:00,N,19.50,7.17,4.25,2.59
8/23/14,11:00,N,5.56,4.90,4.90,4.90
8/23/14,12:00,N,4.00,8.08,8.08,7.72
8/23/14,13:00,N,2.21,8.91,10.38,8.58
8/23/14,14:00,N,4.00,10.92,10.92,10.92
8/23/14,15:00,N,3.65,16.69,20.66,21.58
8/23/14,16:00,N,3.57,32.58,38.67,41.31
8/23/14,17:00,N,5.79,43.17,50.42,52.31
8/23/14,18:00,N,4.00,20.03,26.09,28.09
8/23/14,19:00,N,6.21,12.45,12.45,23.99
8/23/14,20:00,N,7.78,8.62,8.62,19.30
8/23/14,21:00,N,4.00,6.12,8.11,8.11
8/23/14,22:00,N,4.00,7.96,7.96,7.66
8/23/14,23:00,N,8.61,7.07,7.07,3.06
8/23/14,24:00:00,N,14.11,4.17,4.18,2.61
8/24/14,1:00,N,8.43,5.69,4.00,2.59
8/24/14,2:00,N,4.00,4.00,3.00,2.59
8/24/14,3:00,N,4.00,3.89,3.00,2.59
8/24/14,4:00,N,4.00,2.84,2.89,2.59
8/24/14,5:00,N,4.00,3.53,2.89,2.59
8/24/14,6:00,N,6.23,4.27,3.00,2.59
8/24/14,7:00,N,8.11,9.96,3.96,2.59
8/24/14,8:00,N,7.32,4.15,2.89,2.59
8/24/14,9:00,N,6.00,5.00,3.31,2.59
8/24/14,10:00,N,19.50,6.73,4.55,3.00
8/24/14,11:00,N,12.15,5.22,4.55,4.22
8/24/14,12:00,N,4.44,6.38,6.38,6.45
8/24/14,13:00,N,2.31,8.89,10.23,8.89
8/24/14,14:00,N,4.00,10.11,10.12,9.93
8/24/14,15:00,N,4.00,15.89,17.86,17.86
8/24/14,16:00,N,4.00,35.26,37.31,37.31
8/24/14,17:00,N,4.89,48.26,52.37,52.65
8/24/14,18:00,N,4.00,27.51,29.20,30.89
8/24/14,19:00,N,7.64,18.64,18.64,22.38
8/24/14,20:00,N,6.47,10.05,10.05,10.89
8/24/14,21:00,N,4.00,8.51,9.41,8.00
8/24/14,22:00,N,4.00,7.11,7.11,6.81
8/24/14,23:00,N,8.11,7.95,7.95,3.53
8/24/14,24:00:00,N,8.27,3.00,3.00,2.10
8/25/14,1:00,N,19.50,6.06,3.00,2.61
8/25/14,2:00,N,4.82,4.00,3.00,2.59
8/25/14,3:00,N,3.74,4.00,3.00,2.61
8/25/14,4:00,N,3.08,3.00,3.00,2.61
8/25/14,5:00,N,3.10,4.00,3.00,2.70
8/25/14,6:00,N,7.58,5.41,3.00,3.00
8/25/14,7:00,N,8.11,11.20,2.89,2.61
8/25/14,8:00,N,4.49,4.24,2.89,2.59
8/25/14,9:00,N,6.00,5.24,3.88,2.61
8/25/14,10:00,N,6.23,5.22,4.39,4.22
8/25/14,11:00,N,4.00,7.00,7.00,6.70
8/25/14,12:00,N,4.00,11.06,11.06,23.00
8/25/14,13:00,N,2.11,12.28,12.27,14.22
8/25/14,14:00,N,2.67,31.11,31.31,28.11
8/25/14,15:00,N,4.00,71.86,73.55,73.55
8/25/14,16:00,N,4.00,162.91,170.51,170.51
8/25/14,17:00,N,9.95,168.89,176.95,176.95
8/25/14,18:00,N,4.00,62.66,68.56,73.28
8/25/14,19:00,N,4.38,22.68,28.98,30.01
8/25/14,20:00,N,6.00,15.43,15.43,75.00
8/25/14,21:00,N,4.00,7.21,7.21,14.22
8/25/14,22:00,N,8.21,8.37,8.37,14.22
8/25/14,23:00,N,14.11,7.36,9.04,4.42
8/25/14,24:00:00,N,19.50,4.52,4.52,2.61
8/26/14,1:00,N,14.11,9.99,3.99,2.59
8/26/14,2:00,N,3.16,4.00,3.00,2.59
8/26/14,3:00,N,3.41,4.00,2.89,2.59
8/26/14,4:00,N,3.06,3.10,2.89,2.59
8/26/14,5:00,N,2.61,3.42,2.89,2.61
8/26/14,6:00,N,4.00,5.02,2.89,2.61
8/26/14,7:00,N,5.39,5.91,4.10,3.00
8/26/14,8:00,N,5.50,3.75,3.54,3.00
8/26/14,9:00,N,5.48,4.00,4.00,3.25
8/26/14,10:00,N,10.00,4.50,4.50,4.20
8/26/14,11:00,N,4.00,11.07,11.07,11.07
8/26/14,12:00,N,4.00,12.17,12.17,14.22
8/26/14,13:00,N,2.11,16.73,16.73,15.62
8/26/14,14:00,N,4.00,23.47,23.68,20.68
8/26/14,15:00,N,4.84,45.02,48.09,43.27
8/26/14,16:00,N,5.79,57.79,67.97,68.44
8/26/14,17:00,N,8.21,56.29,64.39,71.83
8/26/14,18:00,N,8.11,21.07,24.75,32.91
8/26/14,19:00,N,14.11,13.32,13.32,19.30
8/26/14,20:00,N,14.31,12.09,12.09,33.50
8/26/14,21:00,N,4.00,8.31,8.31,12.61
8/26/14,22:00,N,6.29,8.52,8.52,12.61
8/26/14,23:00,N,9.56,6.56,6.56,5.81
8/26/14,24:00:00,N,16.38,4.17,4.17,2.61
8/27/14,1:00,N,5.09,5.21,5.21,1.75
8/27/14,2:00,N,4.00,4.00,3.00,1.00
8/27/14,3:00,N,3.76,3.00,3.00,2.40
8/27/14,4:00,N,3.72,2.89,2.89,2.40
8/27/14,5:00,N,2.61,3.00,3.00,2.40
8/27/14,6:00,N,4.93,3.83,3.00,2.40
8/27/14,7:00,N,5.56,7.61,4.72,2.25
8/27/14,8:00,N,4.96,5.12,4.00,2.59
8/27/14,9:00,N,5.60,5.38,4.00,3.00
8/27/14,10:00,N,6.82,3.33,4.00,2.59
8/27/14,11:00,N,4.00,6.00,6.01,5.00
8/27/14,12:00,N,2.31,11.25,11.25,10.25
8/27/14,13:00,N,2.11,10.56,11.92,9.92
8/27/14,14:00,N,6.00,13.00,15.72,11.50
8/27/14,15:00,N,5.16,22.82,28.02,28.02
8/27/14,16:00,N,5.55,35.01,44.37,44.37
8/27/14,17:00,N,8.11,36.78,44.68,44.68
8/27/14,18:00,N,7.78,14.18,19.05,20.57
8/27/14,19:00,N,14.11,11.42,15.12,15.12
8/27/14,20:00,N,10.00,12.06,12.06,12.06
8/27/14,21:00,N,4.00,7.00,8.00,8.00
8/27/14,22:00,N,5.83,7.01,7.07,6.51
8/27/14,23:00,N,7.99,3.97,6.45,3.22
8/27/14,24:00:00,N,11.52,4.51,4.51,1.00
8/28/14,1:00,N,8.11,4.91,3.89,1.69
8/28/14,2:00,N,3.84,3.00,3.00,1.00
8/28/14,3:00,N,3.71,3.00,3.00,2.40
8/28/14,4:00,N,3.69,2.61,2.89,2.40
8/28/14,5:00,N,3.04,3.00,3.00,2.59
8/28/14,6:00,N,4.00,3.36,3.00,2.59
8/28/14,7:00,N,4.95,6.14,4.27,2.25
8/28/14,8:00,N,3.35,3.34,3.34,2.59
8/28/14,9:00,N,5.03,3.36,3.36,2.61
8/28/14,10:00,N,14.61,3.19,4.00,2.25
8/28/14,11:00,N,7.25,3.22,5.02,2.92
8/28/14,12:00,N,2.61,8.11,8.11,7.11
8/28/14,13:00,N,1.79,8.23,10.00,8.00
8/28/14,14:00,N,5.00,8.21,9.62,8.21
8/28/14,15:00,N,4.00,14.73,18.48,17.07
8/28/14,16:00,N,4.63,23.79,30.68,27.52
8/28/14,17:00,N,8.11,24.44,32.85,27.70
8/28/14,18:00,N,8.11,8.66,13.47,14.06
8/28/14,19:00,N,10.00,8.16,11.90,14.81
8/28/14,20:00,N,10.00,12.21,12.71,12.77
8/28/14,21:00,N,4.00,6.34,8.22,8.22
8/28/14,22:00,N,5.66,6.30,8.00,6.00
8/28/14,23:00,N,8.40,3.81,5.21,2.61
8/28/14,24:00:00,N,8.11,4.59,4.59,1.79
8/29/14,1:00,N,14.11,5.47,4.00,2.40
8/29/14,2:00,N,4.00,3.00,3.00,2.25
8/29/14,3:00,N,4.00,3.00,3.00,2.59
8/29/14,4:00,N,4.00,3.00,3.00,2.59
8/29/14,5:00,N,4.86,3.00,3.00,2.59
8/29/14,6:00,N,7.09,3.42,3.00,2.59
8/29/14,7:00,N,6.00,6.20,4.78,4.22
8/29/14,8:00,N,5.81,5.00,4.00,4.00
8/29/14,9:00,N,4.83,4.70,4.70,3.95
8/29/14,10:00,N,8.44,3.00,3.49,2.25
8/29/14,11:00,N,4.89,5.03,5.03,12.30
8/29/14,12:00,N,3.12,7.78,7.78,7.78
8/29/14,13:00,N,2.11,12.81,12.81,12.81
8/29/14,14:00,N,4.00,12.00,13.88,12.00
8/29/14,15:00,N,4.00,17.47,21.24,17.47
8/29/14,16:00,N,4.00,28.88,32.98,26.88
8/29/14,17:00,N,6.63,26.72,34.20,25.00
8/29/14,18:00,N,6.00,11.94,15.71,15.71
8/29/14,19:00,N,8.21,9.84,13.61,15.00
8/29/14,20:00,N,9.16,8.53,8.53,8.53
8/29/14,21:00,N,4.00,6.50,8.07,8.07
8/29/14,22:00,N,6.05,5.69,6.16,5.09
8/29/14,23:00,N,7.66,5.52,5.52,3.12
8/29/14,24:00:00,N,7.62,4.58,4.78,2.61
8/30/14,1:00,N,8.11,11.66,10.67,2.50
8/30/14,2:00,N,3.90,4.00,3.00,2.30
8/30/14,3:00,N,4.16,4.00,3.00,2.59
8/30/14,4:00,N,3.92,3.00,3.00,2.59
8/30/14,5:00,N,4.00,3.20,3.00,2.50
8/30/14,6:00,N,5.49,4.13,3.00,2.50
8/30/14,7:00,N,6.00,5.00,3.63,2.50
8/30/14,8:00,N,6.00,3.36,2.89,2.59
8/30/14,9:00,N,5.92,5.17,3.61,2.50
8/30/14,10:00,N,9.43,4.73,4.78,2.50
8/30/14,11:00,N,6.00,5.22,5.07,4.22
8/30/14,12:00,N,4.00,6.32,6.32,5.42
8/30/14,13:00,N,2.11,10.81,12.81,10.81
8/30/14,14:00,N,4.00,12.99,14.76,12.00
8/30/14,15:00,N,4.00,21.13,21.31,20.71
8/30/14,16:00,N,4.00,28.77,28.95,26.77
8/30/14,17:00,N,5.71,31.47,33.77,27.97
8/30/14,18:00,N,4.00,16.18,16.55,16.55
8/30/14,19:00,N,10.00,11.24,14.65,14.15
8/30/14,20:00,N,6.00,10.86,11.26,10.78
8/30/14,21:00,N,4.07,7.21,7.21,7.21
8/30/14,22:00,N,6.26,5.58,5.58,5.09
8/30/14,23:00,N,7.45,4.97,4.78,4.22
8/30/14,24:00:00,N,8.24,3.68,4.00,2.61
8/31/14,1:00,N,8.11,4.56,3.23,2.59
8/31/14,2:00,N,4.11,3.46,3.00,2.00
8/31/14,3:00,N,3.94,3.36,3.00,2.59
8/31/14,4:00,N,3.92,3.00,3.00,2.59
8/31/14,5:00,N,4.41,3.00,3.00,2.59
8/31/14,6:00,N,6.99,4.00,3.00,2.59
8/31/14,7:00,N,8.06,5.37,4.00,2.59
8/31/14,8:00,N,6.30,3.67,3.67,2.59
8/31/14,9:00,N,6.23,5.17,4.17,2.00
8/31/14,10:00,N,19.50,6.25,4.78,2.59
8/31/14,11:00,N,8.11,6.53,5.35,6.23
8/31/14,12:00,N,4.00,5.55,5.55,4.80
8/31/14,13:00,N,1.68,9.14,10.25,9.14
8/31/14,14:00,N,4.00,12.98,14.13,12.98
8/31/14,15:00,N,4.00,16.09,16.41,15.81
8/31/14,16:00,N,3.87,24.90,25.84,22.90
8/31/14,17:00,N,4.00,27.44,30.38,23.94
8/31/14,18:00,N,4.00,14.22,14.39,14.39
8/31/14,19:00,N,8.11,10.00,13.02,13.71
8/31/14,20:00,N,7.02,10.04,10.03,9.04
8/31/14,21:00,N,4.00,7.09,7.24,6.84
8/31/14,22:00,N,5.08,5.99,6.79,5.09
8/31/14,23:00,N,7.19,5.98,5.97,5.22
8/31/14,24:00:00,N,8.11,4.78,4.78,2.00
9/1/14,1:00,N,8.86,50.00,3.00,2.59
9/1/14,2:00,N,7.46,3.53,3.00,2.59
9/1/14,3:00,N,3.61,3.00,3.00,2.59
9/1/14,4:00,N,2.42,3.00,3.00,2.59
9/1/14,5:00,N,2.91,3.06,3.00,2.59
9/1/14,6:00,N,6.89,3.48,3.00,2.59
9/1/14,7:00,N,5.93,5.80,4.13,3.39
9/1/14,8:00,N,4.98,3.00,3.00,2.59
9/1/14,9:00,N,5.00,6.63,4.78,4.22
9/1/14,10:00,N,19.50,8.94,7.47,6.53
9/1/14,11:00,N,5.78,4.00,4.78,4.00
9/1/14,12:00,N,2.16,5.63,5.68,5.63
9/1/14,13:00,N,2.11,9.40,13.16,11.17
9/1/14,14:00,N,5.00,12.44,13.17,13.06
9/1/14,15:00,N,5.06,18.40,18.94,18.40
9/1/14,16:00,N,4.77,34.51,35.00,34.14
9/1/14,17:00,N,4.82,53.50,53.64,50.00
9/1/14,18:00,N,4.04,20.00,20.00,21.56
9/1/14,19:00,N,8.31,13.31,13.31,12.03
9/1/14,20:00,N,10.00,11.72,11.72,10.72
9/1/14,21:00,N,4.00,8.14,8.14,7.14
9/1/14,22:00,N,4.00,6.45,6.45,6.15
9/1/14,23:00,N,10.00,6.57,6.57,5.82
9/1/14,24:00:00,N,7.30,5.74,4.45,2.61
9/2/14,1:00,N,5.30,9.86,3.00,2.61
9/2/14,2:00,N,3.76,3.36,3.00,2.59
9/2/14,3:00,N,3.33,3.00,3.00,2.59
9/2/14,4:00,N,2.11,3.00,3.00,2.59
9/2/14,5:00,N,2.11,3.00,3.00,2.61
9/2/14,6:00,N,7.55,3.37,3.00,2.61
9/2/14,7:00,N,4.80,10.50,4.50,5.75
9/2/14,8:00,N,2.97,4.48,4.00,3.73
9/2/14,9:00,N,4.88,7.26,4.50,4.85
9/2/14,10:00,N,6.39,4.52,4.52,4.22
9/2/14,11:00,N,4.59,5.22,6.25,4.22
9/2/14,12:00,N,2.11,10.94,10.94,9.94
9/2/14,13:00,N,2.11,9.61,8.61,8.61
9/2/14,14:00,N,4.00,10.13,10.09,8.13
9/2/14,15:00,N,4.52,18.86,18.86,16.06
9/2/14,16:00,N,4.00,38.37,40.18,35.61
9/2/14,17:00,N,6.00,50.48,56.51,46.43
9/2/14,18:00,N,5.24,18.22,18.22,15.74
9/2/14,19:00,N,8.31,11.00,11.00,8.00
9/2/14,20:00,N,9.93,7.31,7.31,6.00
9/2/14,21:00,N,6.00,8.67,9.92,7.92
9/2/14,22:00,N,4.00,5.60,8.60,4.40
9/2/14,23:00,N,12.40,4.50,4.50,3.30
9/2/14,24:00:00,N,8.84,3.68,3.68,2.00
9/3/14,1:00,N,5.12,52.30,3.52,2.00
9/3/14,2:00,N,2.61,3.00,2.98,1.92
9/3/14,3:00,N,2.11,2.92,2.98,2.59
9/3/14,4:00,N,0.50,2.11,2.61,2.59
9/3/14,5:00,N,0.50,3.00,2.90,2.59
9/3/14,6:00,N,4.00,3.34,3.00,2.59
9/3/14,7:00,N,5.82,8.36,2.98,2.71
9/3/14,8:00,N,4.00,3.36,2.30,2.61
9/3/14,9:00,N,5.91,6.63,3.15,4.22
9/3/14,10:00,N,11.40,5.88,4.50,4.20
9/3/14,11:00,N,5.11,4.00,4.43,3.00
9/3/14,12:00,N,3.44,5.78,4.79,4.78
9/3/14,13:00,N,3.00,7.96,7.96,6.96
9/3/14,14:00,N,4.00,9.50,9.50,8.00
9/3/14,15:00,N,5.41,19.02,19.16,19.02
9/3/14,16:00,N,4.00,27.94,30.01,25.45
9/3/14,17:00,N,5.98,35.40,39.09,31.09
9/3/14,18:00,N,4.00,16.65,18.80,18.80
9/3/14,19:00,N,10.00,7.33,10.21,5.84
9/3/14,20:00,N,8.61,7.21,7.21,5.96
9/3/14,21:00,N,4.00,5.84,7.13,5.09
9/3/14,22:00,N,5.81,4.79,4.79,4.03
9/3/14,23:00,N,6.83,4.86,4.72,3.57
9/3/14,24:00:00,N,6.51,11.09,4.36,1.20
9/4/14,1:00,N,5.00,29.58,4.23,2.00
9/4/14,2:00,N,2.61,3.10,2.71,1.90
9/4/14,3:00,N,2.01,2.65,2.86,2.59
9/4/14,4:00,N,1.50,2.11,2.61,2.59
9/4/14,5:00,N,0.98,2.61,2.61,2.59
9/4/14,6:00,N,3.76,4.80,2.98,2.59
9/4/14,7:00,N,5.00,7.50,2.61,4.42
9/4/14,8:00,N,4.50,3.81,2.36,3.06
9/4/14,9:00,N,5.07,5.26,4.00,4.51
9/4/14,10:00,N,8.11,4.00,4.00,3.70
9/4/14,11:00,N,6.36,3.92,3.92,3.00
9/4/14,12:00,N,4.00,7.18,6.54,6.18
9/4/14,13:00,N,3.11,8.90,9.71,7.30
9/4/14,14:00,N,6.00,12.19,14.19,10.69
9/4/14,15:00,N,4.78,21.48,23.17,19.98
9/4/14,16:00,N,4.00,29.80,35.89,27.30
9/4/14,17:00,N,4.00,36.34,43.05,28.34
9/4/14,18:00,N,5.00,16.49,20.23,16.23
9/4/14,19:00,N,9.11,10.40,14.14,12.61
9/4/14,20:00,N,9.11,9.60,10.89,7.60
9/4/14,21:00,N,5.00,7.00,10.02,5.80
9/4/14,22:00,N,5.00,4.97,5.19,4.22
9/4/14,23:00,N,5.48,5.00,6.07,2.35
9/4/14,24:00:00,N,5.34,6.26,4.22,1.84
9/5/14,1:00,N,4.11,11.13,3.48,2.00
9/5/14,2:00,N,3.00,4.00,2.98,2.00
9/5/14,3:00,N,2.09,3.11,2.98,2.59
9/5/14,4:00,N,1.50,3.00,2.72,2.59
9/5/14,5:00,N,1.16,3.00,2.86,2.59
9/5/14,6:00,N,4.31,5.00,2.98,2.59
9/5/14,7:00,N,5.00,7.43,2.98,2.90
9/5/14,8:00,N,4.30,3.36,2.98,2.61
9/5/14,9:00,N,6.05,5.47,4.07,4.22
9/5/14,10:00,N,6.37,5.21,5.21,4.91
9/5/14,11:00,N,6.68,6.00,7.21,4.65
9/5/14,12:00,N,4.00,9.72,9.72,8.72
9/5/14,13:00,N,3.43,9.97,10.02,8.97
9/5/14,14:00,N,4.83,16.52,15.53,14.52
9/5/14,15:00,N,5.59,22.23,22.23,20.73
9/5/14,16:00,N,4.00,33.03,37.59,30.53
9/5/14,17:00,N,4.00,40.31,43.97,35.81
9/5/14,18:00,N,5.90,16.96,17.07,16.22
9/5/14,19:00,N,9.07,9.42,9.47,8.97
9/5/14,20:00,N,8.61,8.11,8.14,6.11
9/5/14,21:00,N,5.00,7.28,10.28,6.00
9/5/14,22:00,N,5.00,7.00,7.00,5.80
9/5/14,23:00,N,4.00,7.57,7.57,4.22
9/5/14,24:00:00,N,4.45,6.14,6.20,2.61
9/6/14,1:00,N,3.81,12.05,4.57,2.61
9/6/14,2:00,N,2.61,5.00,4.00,2.59
9/6/14,3:00,N,1.50,3.00,2.61,2.59
9/6/14,4:00,N,0.50,2.61,2.11,2.59
9/6/14,5:00,N,0.50,4.00,2.61,2.59
9/6/14,6:00,N,4.04,3.34,2.61,2.59
9/6/14,7:00,N,5.85,6.67,2.61,2.59
9/6/14,8:00,N,4.95,3.34,2.61,2.59
9/6/14,9:00,N,5.53,6.50,3.57,3.57
9/6/14,10:00,N,9.95,6.65,4.62,4.22
9/6/14,11:00,N,5.87,4.94,4.95,3.25
9/6/14,12:00,N,3.11,7.95,7.95,7.45
9/6/14,13:00,N,3.79,9.04,10.21,8.29
9/6/14,14:00,N,5.00,11.81,14.81,10.31
9/6/14,15:00,N,4.91,18.72,19.67,17.22
9/6/14,16:00,N,4.28,23.51,27.14,21.51
9/6/14,17:00,N,4.98,26.71,30.34,23.21
9/6/14,18:00,N,6.00,16.40,17.90,15.23
9/6/14,19:00,N,10.00,10.78,12.20,10.78
9/6/14,20:00,N,6.83,7.22,7.70,6.00
9/6/14,21:00,N,4.23,6.40,8.93,5.40
9/6/14,22:00,N,4.34,5.84,5.84,4.22
9/6/14,23:00,N,6.42,5.01,5.01,3.00
9/6/14,24:00:00,N,5.00,6.00,4.48,2.00
9/7/14,1:00,N,3.67,50.84,3.06,2.00
9/7/14,2:00,N,2.26,3.00,2.68,2.00
9/7/14,3:00,N,1.50,2.61,2.61,2.59
9/7/14,4:00,N,0.50,2.44,2.61,2.59
9/7/14,5:00,N,0.50,2.93,2.61,2.59
9/7/14,6:00,N,3.82,3.20,2.61,2.45
9/7/14,7:00,N,5.00,5.00,2.81,2.59
9/7/14,8:00,N,4.39,3.03,2.86,2.59
9/7/14,9:00,N,5.64,5.21,3.52,2.80
9/7/14,10:00,N,8.61,5.48,4.64,3.25
9/7/14,11:00,N,9.13,5.95,7.00,3.25
9/7/14,12:00,N,2.99,5.22,5.22,4.22
9/7/14,13:00,N,4.00,6.20,6.53,6.00
9/7/14,14:00,N,6.00,9.25,9.54,8.00
9/7/14,15:00,N,8.11,16.72,17.97,15.22
9/7/14,16:00,N,4.00,21.77,24.93,21.77
9/7/14,17:00,N,4.00,30.24,32.29,26.24
9/7/14,18:00,N,4.45,17.28,18.10,15.28
9/7/14,19:00,N,8.75,12.06,14.17,10.31
9/7/14,20:00,N,6.69,8.76,10.82,7.56
9/7/14,21:00,N,4.11,6.09,9.08,5.09
9/7/14,22:00,N,4.46,6.00,6.53,4.22
9/7/14,23:00,N,6.73,4.68,4.68,2.88
9/7/14,24:00:00,N,5.13,8.50,6.38,2.00
9/8/14,1:00,N,4.90,15.72,3.29,1.13
9/8/14,2:00,N,2.73,3.00,3.00,2.00
9/8/14,3:00,N,1.50,2.79,2.86,2.59
9/8/14,4:00,N,0.59,2.34,2.61,2.59
9/8/14,5:00,N,0.50,2.82,2.97,2.59
9/8/14,6:00,N,3.72,3.34,3.00,2.59
9/8/14,7:00,N,4.46,6.19,2.88,2.61
9/8/14,8:00,N,4.23,3.00,2.59,2.59
9/8/14,9:00,N,5.16,4.10,2.98,2.61
9/8/14,10:00,N,12.62,3.61,4.02,2.61
9/8/14,11:00,N,5.38,4.13,4.41,2.88
9/8/14,12:00,N,3.11,7.13,7.13,5.93
9/8/14,13:00,N,3.11,8.55,9.55,7.55
9/8/14,14:00,N,4.00,15.49,16.54,13.99
9/8/14,15:00,N,6.00,21.65,22.90,20.15
9/8/14,16:00,N,4.00,30.11,33.74,27.60
9/8/14,17:00,N,4.44,45.44,49.07,40.94
9/8/14,18:00,N,5.45,17.80,20.01,16.01
9/8/14,19:00,N,10.00,9.83,13.36,6.97
9/8/14,20:00,N,8.11,8.24,10.09,6.24
9/8/14,21:00,N,4.47,7.22,10.22,6.02
9/8/14,22:00,N,4.20,6.97,6.99,5.09
9/8/14,23:00,N,6.13,4.66,4.66,3.00
9/8/14,24:00:00,N,5.00,5.35,4.64,3.08
9/9/14,1:00,N,6.76,11.62,3.00,1.00
9/9/14,2:00,N,3.19,3.00,2.61,1.00
9/9/14,3:00,N,3.00,2.50,2.61,2.59
9/9/14,4:00,N,2.11,2.21,2.54,2.59
9/9/14,5:00,N,1.93,2.50,2.61,2.59
9/9/14,6:00,N,4.01,3.00,2.61,2.25
9/9/14,7:00,N,7.00,5.25,3.11,2.84
9/9/14,8:00,N,7.40,3.00,2.86,2.59
9/9/14,9:00,N,25.00,4.82,3.81,3.12
9/9/14,10:00,N,14.84,3.10,4.00,2.61
9/9/14,11:00,N,14.61,4.38,5.30,2.61
9/9/14,12:00,N,4.00,7.08,8.08,5.88
9/9/14,13:00,N,4.00,8.39,9.38,7.39
9/9/14,14:00,N,6.00,12.59,13.14,12.59
9/9/14,15:00,N,7.37,21.74,24.49,21.74
9/9/14,16:00,N,4.05,26.65,31.39,27.39
9/9/14,17:00,N,4.00,37.45,41.27,33.27
9/9/14,18:00,N,4.00,17.67,21.26,18.43
9/9/14,19:00,N,4.00,7.06,12.28,5.09
9/9/14,20:00,N,6.00,7.09,9.09,5.09
9/9/14,21:00,N,4.00,5.84,8.90,5.09
9/9/14,22:00,N,6.07,4.57,4.72,3.01
9/9/14,23:00,N,11.82,10.46,4.46,1.80
9/9/14,24:00:00,N,6.46,12.31,3.41,1.00
9/10/14,1:00,N,5.70,52.74,3.00,1.00
9/10/14,2:00,N,3.11,3.05,2.30,1.00
9/10/14,3:00,N,1.50,3.00,2.11,2.00
9/10/14,4:00,N,1.17,2.61,2.11,2.00
9/10/14,5:00,N,0.50,3.00,2.11,2.00
9/10/14,6:00,N,2.94,3.20,2.21,2.45
9/10/14,7:00,N,3.33,6.00,2.11,3.22
9/10/14,8:00,N,3.36,3.18,2.21,2.43
9/10/14,9:00,N,6.88,5.00,2.61,4.25
9/10/14,10:00,N,8.11,3.28,3.28,2.99
9/10/14,11:00,N,9.99,4.37,4.37,4.37
9/10/14,12:00,N,3.11,7.33,6.43,9.53
9/10/14,13:00,N,2.31,10.00,9.00,13.50
9/10/14,14:00,N,4.00,14.03,13.91,20.92
9/10/14,15:00,N,4.10,19.86,22.54,37.18
9/10/14,16:00,N,5.00,35.27,44.01,46.70
9/10/14,17:00,N,7.98,51.17,58.27,57.16
9/10/14,18:00,N,4.00,18.56,23.35,24.84
9/10/14,19:00,N,8.31,9.09,13.54,7.84
9/10/14,20:00,N,8.61,8.32,8.44,8.07
9/10/14,21:00,N,4.00,7.35,8.23,6.15
9/10/14,22:00,N,4.00,5.84,5.45,5.09
9/10/14,23:00,N,6.45,4.24,4.24,1.00
9/10/14,24:00:00,N,6.64,4.38,4.00,1.00
9/11/14,1:00,N,4.39,10.01,3.05,1.00
9/11/14,2:00,N,2.31,4.00,3.00,1.00
9/11/14,3:00,N,1.50,3.00,3.00,2.00
9/11/14,4:00,N,0.50,3.00,2.70,2.00
9/11/14,5:00,N,0.50,3.10,3.00,2.00
9/11/14,6:00,N,2.31,3.00,3.00,2.00
9/11/14,7:00,N,3.77,8.00,5.02,4.42
9/11/14,8:00,N,4.63,4.00,4.00,3.25
9/11/14,9:00,N,5.90,4.36,3.61,3.61
9/11/14,10:00,N,10.81,3.97,4.78,2.97
